10	         42	       1	    4	      0	       0	  0	        3           0           1
11	         21	       1	    4	      0	       0	  0	        3           0           1
11	         22	       1	    4	      0	       0	  0	        3           0           1
11	         23	       1	    4	      0	       0	  0	        3           0           1
11	         24	       1	    4	      0	       0	  0	        3           0           1
11	         28	       1	    4	      0	       0	  0	        3           0           1
11	         42	       1	    4	      0	       0	  0	        3           0           1
11	         61	       1	    4	      0	       0	  0	        3           0           1
0	         22	       1	    4	      0	       0	  0	        3           0           1
0	         23	       1	    4	      0	       0	  0	        3           0           1
0	         26	       1	    4	      0	       0	  0	        3           0           1
0	         27	       1	    4	      0	       0	  0	        3           0           1
0	         28	       1	    4	      0	       0	  0	        3           0           1
0	         35	       1	    4	      0	       0	  0	        3           0           1
2	         14	       1	    4	      0	       0	  0	        3           0           1
2	         16	       1	    4	      0	       0	  0	        3           0           1
2	         17	       1	    4	      0	       0	  0	        3           0           1
4	         21	       1	    4	      0	       0	  0	        3           0           1
4	         23	       1	    4	      0	       0	  0	        3           0           1
5	         12	       1	    4	      0	       0	  0	        3           0           1
5	         19	       1	    4	      0	       0	  0	        3           0           1
5	         20	       1	    4	      0	       0	  0	        3           0           1
5	         30	       1	    4	      0	       0	  0	        3           0           1
5	         31	       1	    4	      0	       0	  0	        3           0           1
6	         17	       1	    4	      0	       0	  0	        3           0           1
6	         18	       1	    4	      0	       0	  0	        3           0           1
6	         19	       1	    4	      0	       0	  0	        3           0           1
6	         20	       1	    4	      0	       0	  0	        3           0           1
6	         21	       1	    4	      0	       0	  0	        3           0           1
7	         29	       1	    4	      0	       0	  0	        3           0           1
7	         30	       1	    4	      0	       0	  0	        3           0           1
7	         31	       1	    4	      0	       0	  0	        3           0           1
7	         32	       1	    4	      0	       0	  0	        3           0           1
7	         43	       1	    4	      0	       0	  0	        3           0           1
7	         44	       1	    4	      0	       0	  0	        3           0           1
7	         45	       1	    4	      0	       0	  0	        3           0           1
7	         46	       1	    4	      0	       0	  0	        3           0           1
7	         49	       1	    4	      0	       0	  0	        3           0           1
7	         50	       1	    4	      0	       0	  0	        3           0           1
7	         51	       1	    4	      0	       0	  0	        3           0           1
7	         52	       1	    4	      0	       0	  0	        3           0           1
7	         73	       1	    4	      0	       0	  0	        3           0           1
8	         29	       1	    4	      0	       0	  0	        3           0           1
8	         30	       1	    4	      0	       0	  0	        3           0           1
8	         31	       1	    4	      0	       0	  0	        3           0           1
8	         32	       1	    4	      0	       0	  0	        3           0           1
8	         33	       1	    4	      0	       0	  0	        3           0           1
8	         43	       1	    4	      0	       0	  0	        3           0           1
8	         44	       1	    4	      0	       0	  0	        3           0           1
8	         45	       1	    4	      0	       0	  0	        3           0           1
8	         46	       1	    4	      0	       0	  0	        3           0           1
8	         47	       1	    4	      0	       0	  0	        3           0           1
8	         48	       1	    4	      0	       0	  0	        3           0           1
8	         49	       1	    4	      0	       0	  0	        3           0           1
8	         50	       1	    4	      0	       0	  0	        3           0           1
8	         51	       1	    4	      0	       0	  0	        3           0           1
8	         52	       1	    4	      0	       0	  0	        3           0           1
8	         73	       1	    4	      0	       0	  0	        3           0           1
9	         29	       1	    4	      0	       0	  0	        3           0           1
9	         30	       1	    4	      0	       0	  0	        3           0           1
9	         31	       1	    4	      0	       0	  0	        3           0           1
9	         32	       1	    4	      0	       0	  0	        3           0           1
9	         33	       1	    4	      0	       0	  0	        3           0           1
9	         43	       1	    4	      0	       0	  0	        3           0           1
9	         44	       1	    4	      0	       0	  0	        3           0           1
9	         45	       1	    4	      0	       0	  0	        3           0           1
9	         46	       1	    4	      0	       0	  0	        3           0           1
9	         47	       1	    4	      0	       0	  0	        3           0           1
9	         48	       1	    4	      0	       0	  0	        3           0           1
9	         49	       1	    4	      0	       0	  0	        3           0           1
9	         50	       1	    4	      0	       0	  0	        3           0           1
9	         51	       1	    4	      0	       0	  0	        3           0           1
9	         52	       1	    4	      0	       0	  0	        3           0           1
9	         73	       1	    4	      0	       0	  0	        3           0           1
10	         29	       1	    4	      0	       0	  0	        3           0           1
10	         30	       1	    4	      0	       0	  0	        3           0           1
10	         31	       1	    4	      0	       0	  0	        3           0           1
10	         32	       1	    4	      0	       0	  0	        3           0           1
10	         33	       1	    4	      0	       0	  0	        3           0           1
10	         43	       1	    4	      0	       0	  0	        3           0           1
10	         44	       1	    4	      0	       0	  0	        3           0           1
10	         45	       1	    4	      0	       0	  0	        3           0           1
10	         46	       1	    4	      0	       0	  0	        3           0           1
10	         47	       1	    4	      0	       0	  0	        3           0           1
10	         48	       1	    4	      0	       0	  0	        3           0           1
10	         49	       1	    4	      0	       0	  0	        3           0           1
10	         50	       1	    4	      0	       0	  0	        3           0           1
10	         51	       1	    4	      0	       0	  0	        3           0           1
10	         52	       1	    4	      0	       0	  0	        3           0           1
11	         29	       1	    4	      0	       0	  0	        3           0           1
11	         30	       1	    4	      0	       0	  0	        3           0           1
11	         31	       1	    4	      0	       0	  0	        3           0           1
11	         32	       1	    4	      0	       0	  0	        3           0           1
11	         33	       1	    4	      0	       0	  0	        3           0           1
11	         43	       1	    4	      0	       0	  0	        3           0           1
11	         44	       1	    4	      0	       0	  0	        3           0           1
11	         45	       1	    4	      0	       0	  0	        3           0           1
11	         46	       1	    4	      0	       0	  0	        3           0           1
11	         47	       1	    4	      0	       0	  0	        3           0           1
11	         48	       1	    4	      0	       0	  0	        3           0           1
11	         49	       1	    4	      0	       0	  0	        3           0           1
11	         50	       1	    4	      0	       0	  0	        3           0           1
11	         51	       1	    4	      0	       0	  0	        3           0           1
11	         52	       1	    4	      0	       0	  0	        3           0           1
11	         73	       1	    4	      0	       0	  0	        3           0           1

0	         20	       1	    4	      1	       0	  0	        3           0           1
0	         21	       1	    4	      1	       0	  0	        3           0           1
0	         24	       1	    4	      1	       0	  0	        3           0           1
0	         34	       1	    4	      1	       0	  0	        3           0           1
3	         11	       1	    4	      1	       0	  0	        3           0           1
4	         19	       1	    4	      1	       0	  0	        3           0           1
4	         20	       1	    4	      1	       0	  0	        3           0           1
5	         13	       1	    4	      1	       0	  0	        3           0           1
5	         18	       1	    4	      1	       0	  0	        3           0           1
6	         14	       1	    4	      1	       0	  0	        3           0           1
6	         15	       1	    4	      1	       0	  0	        3           0           1
6	         16	       1	    4	      1	       0	  0	        3           0           1
7	         21	       1	    4	      1	       0	  0	        3           0           1
7	         22	       1	    4	      1	       0	  0	        3           0           1
7	         24	       1	    4	      1	       0	  0	        3           0           1
7	         28	       1	    4	      1	       0	  0	        3           0           1
7	         42	       1	    4	      1	       0	  0	        3           0           1
7	         61	       1	    4	      1	       0	  0	        3           0           1
8	         21	       1	    4	      1	       0	  0	        3           0           1
8	         22	       1	    4	      1	       0	  0	        3           0           1
8	         23	       1	    4	      1	       0	  0	        3           0           1
8	         24	       1	    4	      1	       0	  0	        3           0           1
8	         28	       1	    4	      1	       0	  0	        3           0           1
8	         42	       1	    4	      1	       0	  0	        3           0           1
8	         61	       1	    4	      1	       0	  0	        3           0           1
9	         21	       1	    4	      1	       0	  0	        3           0           1
9	         22	       1	    4	      1	       0	  0	        3           0           1
9	         23	       1	    4	      1	       0	  0	        3           0           1
9	         24	       1	    4	      1	       0	  0	        3           0           1
9	         28	       1	    4	      1	       0	  0	        3           0           1
9	         42	       1	    4	      1	       0	  0	        3           0           1
9	         61	       1	    4	      1	       0	  0	        3           0           1
10	         21	       1	    4	      1	       0	  0	        3           0           1
10	         22	       1	    4	      1	       0	  0	        3           0           1
10	         23	       1	    4	      1	       0	  0	        3           0           1
10	         24	       1	    4	      1	       0	  0	        3           0           1
10	         28	       1	    4	      1	       0	  0	        3           0           1
10	         42	       1	    4	      1	       0	  0	        3           0           1
11	         21	       1	    4	      1	       0	  0	        3           0           1
11	         22	       1	    4	      1	       0	  0	        3           0           1
11	         23	       1	    4	      1	       0	  0	        3           0           1
11	         24	       1	    4	      1	       0	  0	        3           0           1
11	         28	       1	    4	      1	       0	  0	        3           0           1
11	         42	       1	    4	      1	       0	  0	        3           0           1
11	         61	       1	    4	      1	       0	  0	        3           0           1
0	         22	       1	    4	      1	       0	  0	        3           0           1
0	         23	       1	    4	      1	       0	  0	        3           0           1
0	         26	       1	    4	      1	       0	  0	        3           0           1
0	         27	       1	    4	      1	       0	  0	        3           0           1
0	         28	       1	    4	      1	       0	  0	        3           0           1
0	         35	       1	    4	      1	       0	  0	        3           0           1
2	         14	       1	    4	      1	       0	  0	        3           0           1
2	         16	       1	    4	      1	       0	  0	        3           0           1
2	         17	       1	    4	      1	       0	  0	        3           0           1
4	         21	       1	    4	      1	       0	  0	        3           0           1
4	         23	       1	    4	      1	       0	  0	        3           0           1
5	         12	       1	    4	      1	       0	  0	        3           0           1
5	         19	       1	    4	      1	       0	  0	        3           0           1
5	         20	       1	    4	      1	       0	  0	        3           0           1
5	         30	       1	    4	      1	       0	  0	        3           0           1
5	         31	       1	    4	      1	       0	  0	        3           0           1
6	         17	       1	    4	      1	       0	  0	        3           0           1
6	         18	       1	    4	      1	       0	  0	        3           0           1
6	         19	       1	    4	      1	       0	  0	        3           0           1
6	         20	       1	    4	      1	       0	  0	        3           0           1
6	         21	       1	    4	      1	       0	  0	        3           0           1
7	         29	       1	    4	      1	       0	  0	        3           0           1
7	         30	       1	    4	      1	       0	  0	        3           0           1
7	         31	       1	    4	      1	       0	  0	        3           0           1
7	         32	       1	    4	      1	       0	  0	        3           0           1
7	         43	       1	    4	      1	       0	  0	        3           0           1
7	         44	       1	    4	      1	       0	  0	        3           0           1
7	         45	       1	    4	      1	       0	  0	        3           0           1
7	         46	       1	    4	      1	       0	  0	        3           0           1
7	         49	       1	    4	      1	       0	  0	        3           0           1
7	         50	       1	    4	      1	       0	  0	        3           0           1
7	         51	       1	    4	      1	       0	  0	        3           0           1
7	         52	       1	    4	      1	       0	  0	        3           0           1
7	         73	       1	    4	      1	       0	  0	        3           0           1
8	         29	       1	    4	      1	       0	  0	        3           0           1
8	         30	       1	    4	      1	       0	  0	        3           0           1
8	         31	       1	    4	      1	       0	  0	        3           0           1
8	         32	       1	    4	      1	       0	  0	        3           0           1
8	         33	       1	    4	      1	       0	  0	        3           0           1
8	         43	       1	    4	      1	       0	  0	        3           0           1
8	         44	       1	    4	      1	       0	  0	        3           0           1
8	         45	       1	    4	      1	       0	  0	        3           0           1
8	         46	       1	    4	      1	       0	  0	        3           0           1
8	         47	       1	    4	      1	       0	  0	        3           0           1
8	         48	       1	    4	      1	       0	  0	        3           0           1
8	         49	       1	    4	      1	       0	  0	        3           0           1
8	         50	       1	    4	      1	       0	  0	        3           0           1
8	         51	       1	    4	      1	       0	  0	        3           0           1
8	         52	       1	    4	      1	       0	  0	        3           0           1
8	         73	       1	    4	      1	       0	  0	        3           0           1
9	         29	       1	    4	      1	       0	  0	        3           0           1
9	         30	       1	    4	      1	       0	  0	        3           0           1
9	         31	       1	    4	      1	       0	  0	        3           0           1
9	         32	       1	    4	      1	       0	  0	        3           0           1
9	         33	       1	    4	      1	       0	  0	        3           0           1
9	         43	       1	    4	      1	       0	  0	        3           0           1
9	         44	       1	    4	      1	       0	  0	        3           0           1
9	         45	       1	    4	      1	       0	  0	        3           0           1
9	         46	       1	    4	      1	       0	  0	        3           0           1
9	         47	       1	    4	      1	       0	  0	        3           0           1
9	         48	       1	    4	      1	       0	  0	        3           0           1
9	         49	       1	    4	      1	       0	  0	        3           0           1
9	         50	       1	    4	      1	       0	  0	        3           0           1
9	         51	       1	    4	      1	       0	  0	        3           0           1
9	         52	       1	    4	      1	       0	  0	        3           0           1
9	         73	       1	    4	      1	       0	  0	        3           0           1
10	         29	       1	    4	      1	       0	  0	        3           0           1
10	         30	       1	    4	      1	       0	  0	        3           0           1
10	         31	       1	    4	      1	       0	  0	        3           0           1
10	         32	       1	    4	      1	       0	  0	        3           0           1
10	         33	       1	    4	      1	       0	  0	        3           0           1
10	         43	       1	    4	      1	       0	  0	        3           0           1
10	         44	       1	    4	      1	       0	  0	        3           0           1
10	         45	       1	    4	      1	       0	  0	        3           0           1
10	         46	       1	    4	      1	       0	  0	        3           0           1
10	         47	       1	    4	      1	       0	  0	        3           0           1
10	         48	       1	    4	      1	       0	  0	        3           0           1
10	         49	       1	    4	      1	       0	  0	        3           0           1
10	         50	       1	    4	      1	       0	  0	        3           0           1
10	         51	       1	    4	      1	       0	  0	        3           0           1
10	         52	       1	    4	      1	       0	  0	        3           0           1
11	         29	       1	    4	      1	       0	  0	        3           0           1
11	         30	       1	    4	      1	       0	  0	        3           0           1
11	         31	       1	    4	      1	       0	  0	        3           0           1
11	         32	       1	    4	      1	       0	  0	        3           0           1
11	         33	       1	    4	      1	       0	  0	        3           0           1
11	         43	       1	    4	      1	       0	  0	        3           0           1
11	         44	       1	    4	      1	       0	  0	        3           0           1
11	         45	       1	    4	      1	       0	  0	        3           0           1
11	         46	       1	    4	      1	       0	  0	        3           0           1
11	         47	       1	    4	      1	       0	  0	        3           0           1
11	         48	       1	    4	      1	       0	  0	        3           0           1
11	         49	       1	    4	      1	       0	  0	        3           0           1
11	         50	       1	    4	      1	       0	  0	        3           0           1
11	         51	       1	    4	      1	       0	  0	        3           0           1
11	         52	       1	    4	      1	       0	  0	        3           0           1
11	         73	       1	    4	      1	       0	  0	        3           0           1

0	         20	       1	    4	      0	       1	  0	        3           0           1
0	         21	       1	    4	      0	       1	  0	        3           0           1
0	         24	       1	    4	      0	       1	  0	        3           0           1
0	         34	       1	    4	      0	       1	  0	        3           0           1
3	         11	       1	    4	      0	       1	  0	        3           0           1
4	         19	       1	    4	      0	       1	  0	        3           0           1
4	         20	       1	    4	      0	       1	  0	        3           0           1
5	         13	       1	    4	      0	       1	  0	        3           0           1
5	         18	       1	    4	      0	       1	  0	        3           0           1
6	         14	       1	    4	      0	       1	  0	        3           0           1
6	         15	       1	    4	      0	       1	  0	        3           0           1
6	         16	       1	    4	      0	       1	  0	        3           0           1
7	         21	       1	    4	      0	       1	  0	        3           0           1
7	         22	       1	    4	      0	       1	  0	        3           0           1
7	         24	       1	    4	      0	       1	  0	        3           0           1
7	         28	       1	    4	      0	       1	  0	        3           0           1
7	         42	       1	    4	      0	       1	  0	        3           0           1
7	         61	       1	    4	      0	       1	  0	        3           0           1
8	         21	       1	    4	      0	       1	  0	        3           0           1
8	         22	       1	    4	      0	       1	  0	        3           0           1
8	         23	       1	    4	      0	       1	  0	        3           0           1
8	         24	       1	    4	      0	       1	  0	        3           0           1
8	         28	       1	    4	      0	       1	  0	        3           0           1
8	         42	       1	    4	      0	       1	  0	        3           0           1
8	         61	       1	    4	      0	       1	  0	        3           0           1
9	         21	       1	    4	      0	       1	  0	        3           0           1
9	         22	       1	    4	      0	       1	  0	        3           0           1
9	         23	       1	    4	      0	       1	  0	        3           0           1
9	         24	       1	    4	      0	       1	  0	        3           0           1
9	         28	       1	    4	      0	       1	  0	        3           0           1
9	         42	       1	    4	      0	       1	  0	        3           0           1
9	         61	       1	    4	      0	       1	  0	        3           0           1
10	         21	       1	    4	      0	       1	  0	        3           0           1
10	         22	       1	    4	      0	       1	  0	        3           0           1
10	         23	       1	    4	      0	       1	  0	        3           0           1
10	         24	       1	    4	      0	       1	  0	        3           0           1
10	         28	       1	    4	      0	       1	  0	        3           0           1
10	         42	       1	    4	      0	       1	  0	        3           0           1
11	         21	       1	    4	      0	       1	  0	        3           0           1
11	         22	       1	    4	      0	       1	  0	        3           0           1
11	         23	       1	    4	      0	       1	  0	        3           0           1
11	         24	       1	    4	      0	       1	  0	        3           0           1
11	         28	       1	    4	      0	       1	  0	        3           0           1
11	         42	       1	    4	      0	       1	  0	        3           0           1
11	         61	       1	    4	      0	       1	  0	        3           0           1
0	         22	       1	    4	      0	       1	  0	        3           0           1
0	         23	       1	    4	      0	       1	  0	        3           0           1
0	         26	       1	    4	      0	       1	  0	        3           0           1
0	         27	       1	    4	      0	       1	  0	        3           0           1
0	         28	       1	    4	      0	       1	  0	        3           0           1
0	         35	       1	    4	      0	       1	  0	        3           0           1
2	         14	       1	    4	      0	       1	  0	        3           0           1
2	         16	       1	    4	      0	       1	  0	        3           0           1
2	         17	       1	    4	      0	       1	  0	        3           0           1
4	         21	       1	    4	      0	       1	  0	        3           0           1
4	         23	       1	    4	      0	       1	  0	        3           0           1
5	         12	       1	    4	      0	       1	  0	        3           0           1
5	         19	       1	    4	      0	       1	  0	        3           0           1
5	         20	       1	    4	      0	       1	  0	        3           0           1
5	         30	       1	    4	      0	       1	  0	        3           0           1
5	         31	       1	    4	      0	       1	  0	        3           0           1
6	         17	       1	    4	      0	       1	  0	        3           0           1
6	         18	       1	    4	      0	       1	  0	        3           0           1
6	         19	       1	    4	      0	       1	  0	        3           0           1
6	         20	       1	    4	      0	       1	  0	        3           0           1
6	         21	       1	    4	      0	       1	  0	        3           0           1
7	         29	       1	    4	      0	       1	  0	        3           0           1
7	         30	       1	    4	      0	       1	  0	        3           0           1
7	         31	       1	    4	      0	       1	  0	        3           0           1
7	         32	       1	    4	      0	       1	  0	        3           0           1
7	         43	       1	    4	      0	       1	  0	        3           0           1
7	         44	       1	    4	      0	       1	  0	        3           0           1
7	         45	       1	    4	      0	       1	  0	        3           0           1
7	         46	       1	    4	      0	       1	  0	        3           0           1
7	         49	       1	    4	      0	       1	  0	        3           0           1
7	         50	       1	    4	      0	       1	  0	        3           0           1
7	         51	       1	    4	      0	       1	  0	        3           0           1
7	         52	       1	    4	      0	       1	  0	        3           0           1
7	         73	       1	    4	      0	       1	  0	        3           0           1
8	         29	       1	    4	      0	       1	  0	        3           0           1
8	         30	       1	    4	      0	       1	  0	        3           0           1
8	         31	       1	    4	      0	       1	  0	        3           0           1
8	         32	       1	    4	      0	       1	  0	        3           0           1
8	         33	       1	    4	      0	       1	  0	        3           0           1
8	         43	       1	    4	      0	       1	  0	        3           0           1
8	         44	       1	    4	      0	       1	  0	        3           0           1
8	         45	       1	    4	      0	       1	  0	        3           0           1
8	         46	       1	    4	      0	       1	  0	        3           0           1
8	         47	       1	    4	      0	       1	  0	        3           0           1
8	         48	       1	    4	      0	       1	  0	        3           0           1
8	         49	       1	    4	      0	       1	  0	        3           0           1
8	         50	       1	    4	      0	       1	  0	        3           0           1
8	         51	       1	    4	      0	       1	  0	        3           0           1
8	         52	       1	    4	      0	       1	  0	        3           0           1
8	         73	       1	    4	      0	       1	  0	        3           0           1
9	         29	       1	    4	      0	       1	  0	        3           0           1
9	         30	       1	    4	      0	       1	  0	        3           0           1
9	         31	       1	    4	      0	       1	  0	        3           0           1
9	         32	       1	    4	      0	       1	  0	        3           0           1
9	         33	       1	    4	      0	       1	  0	        3           0           1
9	         43	       1	    4	      0	       1	  0	        3           0           1
9	         44	       1	    4	      0	       1	  0	        3           0           1
9	         45	       1	    4	      0	       1	  0	        3           0           1
9	         46	       1	    4	      0	       1	  0	        3           0           1
9	         47	       1	    4	      0	       1	  0	        3           0           1
9	         48	       1	    4	      0	       1	  0	        3           0           1
9	         49	       1	    4	      0	       1	  0	        3           0           1
9	         50	       1	    4	      0	       1	  0	        3           0           1
9	         51	       1	    4	      0	       1	  0	        3           0           1
9	         52	       1	    4	      0	       1	  0	        3           0           1
9	         73	       1	    4	      0	       1	  0	        3           0           1
10	         29	       1	    4	      0	       1	  0	        3           0           1
10	         30	       1	    4	      0	       1	  0	        3           0           1
10	         31	       1	    4	      0	       1	  0	        3           0           1
10	         32	       1	    4	      0	       1	  0	        3           0           1
10	         33	       1	    4	      0	       1	  0	        3           0           1
10	         43	       1	    4	      0	       1	  0	        3           0           1
10	         44	       1	    4	      0	       1	  0	        3           0           1
10	         45	       1	    4	      0	       1	  0	        3           0           1
10	         46	       1	    4	      0	       1	  0	        3           0           1
10	         47	       1	    4	      0	       1	  0	        3           0           1
10	         48	       1	    4	      0	       1	  0	        3           0           1
10	         49	       1	    4	      0	       1	  0	        3           0           1
10	         50	       1	    4	      0	       1	  0	        3           0           1
10	         51	       1	    4	      0	       1	  0	        3           0           1
10	         52	       1	    4	      0	       1	  0	        3           0           1
11	         29	       1	    4	      0	       1	  0	        3           0           1
11	         30	       1	    4	      0	       1	  0	        3           0           1
11	         31	       1	    4	      0	       1	  0	        3           0           1
11	         32	       1	    4	      0	       1	  0	        3           0           1
11	         33	       1	    4	      0	       1	  0	        3           0           1
11	         43	       1	    4	      0	       1	  0	        3           0           1
11	         44	       1	    4	      0	       1	  0	        3           0           1
11	         45	       1	    4	      0	       1	  0	        3           0           1
11	         46	       1	    4	      0	       1	  0	        3           0           1
11	         47	       1	    4	      0	       1	  0	        3           0           1
11	         48	       1	    4	      0	       1	  0	        3           0           1
11	         49	       1	    4	      0	       1	  0	        3           0           1
11	         50	       1	    4	      0	       1	  0	        3           0           1
11	         51	       1	    4	      0	       1	  0	        3           0           1
11	         52	       1	    4	      0	       1	  0	        3           0           1
11	         73	       1	    4	      0	       1	  0	        3           0           1

0	         20	       1	    4	      1	       1	  1	        3           0           2
0	         21	       1	    4	      1	       1	  1	        3           0           2
0	         24	       1	    4	      1	       1	  1	        3           0           2
0	         34	       1	    4	      1	       1	  1	        3           0           2
3	         11	       1	    4	      1	       1	  1	        3           0           2
4	         19	       1	    4	      1	       1	  1	        3           0           2
4	         20	       1	    4	      1	       1	  1	        3           0           2
5	         13	       1	    4	      1	       1	  1	        3           0           2
5	         18	       1	    4	      1	       1	  1	        3           0           2
6	         14	       1	    4	      1	       1	  1	        3           0           2
6	         15	       1	    4	      1	       1	  1	        3           0           2
6	         16	       1	    4	      1	       1	  1	        3           0           2
7	         21	       1	    4	      1	       1	  1	        3           0           2
7	         22	       1	    4	      1	       1	  1	        3           0           2
7	         24	       1	    4	      1	       1	  1	        3           0           2
7	         28	       1	    4	      1	       1	  1	        3           0           2
7	         42	       1	    4	      1	       1	  1	        3           0           2
7	         61	       1	    4	      1	       1	  1	        3           0           2
8	         21	       1	    4	      1	       1	  1	        3           0           2
8	         22	       1	    4	      1	       1	  1	        3           0           2
8	         23	       1	    4	      1	       1	  1	        3           0           2
8	         24	       1	    4	      1	       1	  1	        3           0           2
8	         28	       1	    4	      1	       1	  1	        3           0           2
8	         42	       1	    4	      1	       1	  1	        3           0           2
8	         61	       1	    4	      1	       1	  1	        3           0           2
9	         21	       1	    4	      1	       1	  1	        3           0           2
9	         22	       1	    4	      1	       1	  1	        3           0           2
9	         23	       1	    4	      1	       1	  1	        3           0           2
9	         24	       1	    4	      1	       1	  1	        3           0           2
9	         28	       1	    4	      1	       1	  1	        3           0           2
9	         42	       1	    4	      1	       1	  1	        3           0           2
9	         61	       1	    4	      1	       1	  1	        3           0           2
10	         21	       1	    4	      1	       1	  1	        3           0           2
10	         22	       1	    4	      1	       1	  1	        3           0           2
10	         23	       1	    4	      1	       1	  1	        3           0           2
10	         24	       1	    4	      1	       1	  1	        3           0           2
10	         28	       1	    4	      1	       1	  1	        3           0           2
10	         42	       1	    4	      1	       1	  1	        3           0           2
11	         21	       1	    4	      1	       1	  1	        3           0           2
11	         22	       1	    4	      1	       1	  1	        3           0           2
11	         23	       1	    4	      1	       1	  1	        3           0           2
11	         24	       1	    4	      1	       1	  1	        3           0           2
11	         28	       1	    4	      1	       1	  1	        3           0           2
11	         42	       1	    4	      1	       1	  1	        3           0           2
11	         61	       1	    4	      1	       1	  1	        3           0           2
0	         22	       1	    4	      1	       1	  1	        3           0           2
0	         23	       1	    4	      1	       1	  1	        3           0           2
0	         26	       1	    4	      1	       1	  1	        3           0           2
0	         27	       1	    4	      1	       1	  1	        3           0           2
0	         28	       1	    4	      1	       1	  1	        3           0           2
0	         35	       1	    4	      1	       1	  1	        3           0           2
2	         14	       1	    4	      1	       1	  1	        3           0           2
2	         16	       1	    4	      1	       1	  1	        3           0           2
2	         17	       1	    4	      1	       1	  1	        3           0           2
4	         21	       1	    4	      1	       1	  1	        3           0           2
4	         23	       1	    4	      1	       1	  1	        3           0           2
5	         12	       1	    4	      1	       1	  1	        3           0           2
5	         19	       1	    4	      1	       1	  1	        3           0           2
5	         20	       1	    4	      1	       1	  1	        3           0           2
5	         30	       1	    4	      1	       1	  1	        3           0           2
5	         31	       1	    4	      1	       1	  1	        3           0           2
6	         17	       1	    4	      1	       1	  1	        3           0           2
6	         18	       1	    4	      1	       1	  1	        3           0           2
6	         19	       1	    4	      1	       1	  1	        3           0           2
6	         20	       1	    4	      1	       1	  1	        3           0           2
6	         21	       1	    4	      1	       1	  1	        3           0           2
7	         29	       1	    4	      1	       1	  1	        3           0           2
7	         30	       1	    4	      1	       1	  1	        3           0           2
7	         31	       1	    4	      1	       1	  1	        3           0           2
7	         32	       1	    4	      1	       1	  1	        3           0           2
7	         43	       1	    4	      1	       1	  1	        3           0           2
7	         44	       1	    4	      1	       1	  1	        3           0           2
7	         45	       1	    4	      1	       1	  1	        3           0           2
7	         46	       1	    4	      1	       1	  1	        3           0           2
7	         49	       1	    4	      1	       1	  1	        3           0           2
7	         50	       1	    4	      1	       1	  1	        3           0           2
7	         51	       1	    4	      1	       1	  1	        3           0           2
7	         52	       1	    4	      1	       1	  1	        3           0           2
7	         73	       1	    4	      1	       1	  1	        3           0           2
8	         29	       1	    4	      1	       1	  1	        3           0           2
8	         30	       1	    4	      1	       1	  1	        3           0           2
8	         31	       1	    4	      1	       1	  1	        3           0           2
8	         32	       1	    4	      1	       1	  1	        3           0           2
8	         33	       1	    4	      1	       1	  1	        3           0           2
8	         43	       1	    4	      1	       1	  1	        3           0           2
8	         44	       1	    4	      1	       1	  1	        3           0           2
